repeat,scenario,cadence_seconds,phase_seconds,evaluator_tier,evaluation_scope,expected_class_set,observed_verdict,observed_class,observed_class_set,undecidable_components,detection_rate_hit,first_priority_correct,classification_correct,hamming_loss,polls,injection_started_utc,onset_observed_utc,actuation_seconds,ddl_seconds,end_to_end_seconds,tte_seconds,evidence_semantics
18,S3,2.0,1.7088520588015401,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,6,2026-08-08T00:32:21.569028+00:00,2026-08-08T00:32:21.694255+00:00,0.12523541692644358,11.922265416011214,12.047500832937658,11.922308540903032,minimal synchronous verdict bundle
18,S3,10.0,2.067473502934668,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,2,2026-08-08T00:32:21.569028+00:00,2026-08-08T00:32:21.694255+00:00,0.12523541692644358,12.23923970805481,12.364475124981254,12.23928420804441,minimal synchronous verdict bundle
18,S4,0.5,0.29363347506840404,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:28:55.128298+00:00,2026-08-08T00:28:56.727599+00:00,1.5993297919631004,0.5224959161132574,2.121825708076358,0.5225590830668807,minimal synchronous verdict bundle
18,S4,2.0,1.0392442263306199,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:28:55.128298+00:00,2026-08-08T00:28:56.727599+00:00,1.5993297919631004,1.228141208179295,2.8274710001423955,1.228201791178435,minimal synchronous verdict bundle
18,S4,10.0,7.2892440924829005,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:28:55.128298+00:00,2026-08-08T00:28:56.727599+00:00,1.5993297919631004,7.540187125094235,9.139516917057335,7.5402795830741525,minimal synchronous verdict bundle
18,S5,0.5,0.3030429749151087,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:33:21.787016+00:00,2026-08-08T00:33:21.819262+00:00,0.03225358296185732,0.4830595417879522,0.5153131247498095,0.4831085419282317,minimal synchronous verdict bundle
18,S5,2.0,1.1339255407614721,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:33:21.787016+00:00,2026-08-08T00:33:21.819262+00:00,0.03225358296185732,1.3100185417570174,1.3422721247188747,1.3100624168291688,minimal synchronous verdict bundle
18,S5,10.0,8.737448466915334,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:33:21.787016+00:00,2026-08-08T00:33:21.819262+00:00,0.03225358296185732,8.99224654212594,9.024500125087798,8.992317666765302,minimal synchronous verdict bundle
18,S6,0.5,0.14603532005068565,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:32:58.680132+00:00,2026-08-08T00:33:04.584253+00:00,5.904209167230874,0.3311766250990331,6.235385792329907,0.3312438749708235,minimal synchronous verdict bundle
18,S6,2.0,1.5558153705119495,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:32:58.680132+00:00,2026-08-08T00:33:04.584253+00:00,5.904209167230874,1.776088166050613,7.680297333281487,1.7761320411227643,minimal synchronous verdict bundle
18,S6,10.0,8.72527628479363,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:32:58.680132+00:00,2026-08-08T00:33:04.584253+00:00,5.904209167230874,8.963628957979381,14.867838125210255,8.96370437508449,minimal synchronous verdict bundle
18,S7,0.5,0.3150050162943084,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:28:34.192018+00:00,2026-08-08T00:28:34.211385+00:00,0.01937037520110607,0.4931387919932604,0.5125091671943665,0.4931998746469617,minimal synchronous verdict bundle
18,S7,2.0,0.8896326994013339,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:28:34.192018+00:00,2026-08-08T00:28:34.211385+00:00,0.01937037520110607,1.0613507917150855,1.0807211669161916,1.0614010416902602,minimal synchronous verdict bundle
18,S7,10.0,6.547532871913524,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:28:34.192018+00:00,2026-08-08T00:28:34.211385+00:00,0.01937037520110607,6.775852499995381,6.795222875196487,6.775983999948949,minimal synchronous verdict bundle
18,S8,0.5,0.08455227839984164,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:28:43.383803+00:00,2026-08-08T00:28:43.399972+00:00,0.016168625093996525,0.3807329167611897,0.3969015418551862,0.3807804170064628,minimal synchronous verdict bundle
18,S8,2.0,0.704486613975462,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:28:43.383803+00:00,2026-08-08T00:28:43.399972+00:00,0.016168625093996525,0.8842850001528859,0.9004536252468824,0.8843505838885903,minimal synchronous verdict bundle
18,S8,10.0,0.02543954049275543,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:28:43.383803+00:00,2026-08-08T00:28:43.399972+00:00,0.016168625093996525,0.2135244170203805,0.22969304211437702,0.21356658404693007,minimal synchronous verdict bundle
18,S9,0.5,0.2649150207523003,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:32:45.977933+00:00,2026-08-08T00:32:45.992583+00:00,0.014659542124718428,0.41285570804029703,0.42751525016501546,0.41291862493380904,minimal synchronous verdict bundle
18,S9,2.0,0.281500553177513,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:32:45.977933+00:00,2026-08-08T00:32:45.992583+00:00,0.014659542124718428,0.5337270409800112,0.5483865831047297,0.5337795000523329,minimal synchronous verdict bundle
18,S9,10.0,9.061365684611783,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:32:45.977933+00:00,2026-08-08T00:32:45.992583+00:00,0.014659542124718428,9.271777166053653,9.286436708178371,9.271858124993742,minimal synchronous verdict bundle
19,S1,0.5,0.17629125589096956,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:35:08.328201+00:00,2026-08-08T00:35:08.392126+00:00,0.06392454216256738,0.3752645831555128,0.4391891253180802,0.3753112079575658,minimal synchronous verdict bundle
19,S1,2.0,1.4238590972372063,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:35:08.328201+00:00,2026-08-08T00:35:08.392126+00:00,0.06392454216256738,1.6137482500635087,1.6776727922260761,1.613827208057046,minimal synchronous verdict bundle
19,S1,10.0,3.0821258296137732,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:35:08.328201+00:00,2026-08-08T00:35:08.392126+00:00,0.06392454216256738,3.3068801667541265,3.370804708916694,3.3069334579631686,minimal synchronous verdict bundle
19,S2,0.5,0.026551515200985476,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:34:24.056584+00:00,2026-08-08T00:34:27.008447+00:00,2.951895291917026,0.2669600830413401,3.218855374958366,0.2670232499949634,minimal synchronous verdict bundle
19,S2,2.0,1.6620012773918373,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:34:24.056584+00:00,2026-08-08T00:34:27.008447+00:00,2.951895291917026,1.8515315409749746,4.803426832892001,1.8515716660767794,minimal synchronous verdict bundle
19,S2,10.0,2.6239986993168998,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:34:24.056584+00:00,2026-08-08T00:34:27.008447+00:00,2.951895291917026,2.7976823751814663,5.749577667098492,2.7977382498793304,minimal synchronous verdict bundle
19,S3,0.5,0.10567360986216645,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,21,2026-08-08T00:34:33.146505+00:00,2026-08-08T00:34:33.267958+00:00,0.12144995806738734,10.289502041880041,10.410951999947429,10.289585667196661,minimal synchronous verdict bundle
19,S3,2.0,1.621474549323192,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,6,2026-08-08T00:34:33.146505+00:00,2026-08-08T00:34:33.267958+00:00,0.12144995806738734,11.813159875106066,11.934609833173454,11.813198875170201,minimal synchronous verdict bundle
19,S3,10.0,3.662973526091916,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,2,2026-08-08T00:34:33.146505+00:00,2026-08-08T00:34:33.267958+00:00,0.12144995806738734,13.932770125102252,14.054220083169639,13.932813957799226,minimal synchronous verdict bundle
19,S4,0.5,0.31285408714883595,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:33:41.950306+00:00,2026-08-08T00:33:43.483614+00:00,1.5333319171331823,0.7359553328715265,2.2692872500047088,0.7360265417955816,minimal synchronous verdict bundle
19,S4,2.0,1.1433725958380387,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:33:41.950306+00:00,2026-08-08T00:33:43.483614+00:00,1.5333319171331823,1.451230916660279,2.9845628337934613,1.4513116250745952,minimal synchronous verdict bundle
19,S4,10.0,8.264098733745007,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:33:41.950306+00:00,2026-08-08T00:33:43.483614+00:00,1.5333319171331823,8.505164832808077,10.03849674994126,8.505210292059928,minimal synchronous verdict bundle
19,S5,0.5,0.218406142210889,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:34:16.089596+00:00,2026-08-08T00:34:16.150211+00:00,0.060626584105193615,0.43756462493911386,0.49819120904430747,0.43761399993672967,minimal synchronous verdict bundle
19,S5,2.0,0.2811036284116477,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:34:16.089596+00:00,2026-08-08T00:34:16.150211+00:00,0.060626584105193615,0.6128685409203172,0.6734951250255108,0.612908124923706,minimal synchronous verdict bundle
19,S5,10.0,4.5229854311385616,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:34:16.089596+00:00,2026-08-08T00:34:16.150211+00:00,0.060626584105193615,4.766564166173339,4.8271907502785325,4.766616791021079,minimal synchronous verdict bundle
19,S6,0.5,0.14479641089276107,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:33:54.992395+00:00,2026-08-08T00:34:05.203495+00:00,10.211265374906361,0.34593100007623434,10.557196374982595,0.34599787509068847,minimal synchronous verdict bundle
19,S6,2.0,1.215839377314535,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:33:54.992395+00:00,2026-08-08T00:34:05.203495+00:00,10.211265374906361,1.4113896670751274,11.622655041981488,1.4114241669885814,minimal synchronous verdict bundle
19,S6,10.0,0.1911446890367685,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:33:54.992395+00:00,2026-08-08T00:34:05.203495+00:00,10.211265374906361,0.5146564170718193,10.72592179197818,0.5146989999338984,minimal synchronous verdict bundle
19,S7,0.5,0.2756658257108481,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:35:04.298413+00:00,2026-08-08T00:35:04.327860+00:00,0.0294492500834167,0.6011798330582678,0.6306290831416845,0.6012215418741107,minimal synchronous verdict bundle
19,S7,2.0,0.4207544563423904,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:35:04.298413+00:00,2026-08-08T00:35:04.327860+00:00,0.0294492500834167,0.7659117919392884,0.7953610420227051,0.7659497917629778,minimal synchronous verdict bundle
19,S7,10.0,0.22571477540917928,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:35:04.298413+00:00,2026-08-08T00:35:04.327860+00:00,0.0294492500834167,0.41442349972203374,0.44387274980545044,0.4145219577476382,minimal synchronous verdict bundle
19,S8,0.5,0.001252013698958998,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:35:14.381695+00:00,2026-08-08T00:35:14.399831+00:00,0.018136292230337858,0.16708008293062449,0.18521637516096234,0.1671222080476582,minimal synchronous verdict bundle
19,S8,2.0,0.510609975636287,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:35:14.381695+00:00,2026-08-08T00:35:14.399831+00:00,0.018136292230337858,0.6874745828099549,0.7056108750402927,0.6875227498821914,minimal synchronous verdict bundle
19,S8,10.0,4.951585219374771,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:35:14.381695+00:00,2026-08-08T00:35:14.399831+00:00,0.018136292230337858,5.194323165807873,5.212459458038211,5.194388750009239,minimal synchronous verdict bundle
19,S9,0.5,0.28915738214196607,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:34:59.128760+00:00,2026-08-08T00:34:59.152465+00:00,0.023705499712377787,0.43294095899909735,0.45664645871147513,0.4330059592612088,minimal synchronous verdict bundle
19,S9,2.0,1.324588569149434,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:34:59.128760+00:00,2026-08-08T00:34:59.152465+00:00,0.023705499712377787,1.4940957920625806,1.5178012917749584,1.4941332922317088,minimal synchronous verdict bundle
19,S9,10.0,1.330713074872767,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:34:59.128760+00:00,2026-08-08T00:34:59.152465+00:00,0.023705499712377787,1.608664084225893,1.6323695839382708,1.6087055001407862,minimal synchronous verdict bundle
20,S1,0.5,0.36374836951831296,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:35:45.577047+00:00,2026-08-08T00:35:45.627165+00:00,0.050124041736125946,0.5370687912218273,0.5871928329579532,0.5371217909269035,minimal synchronous verdict bundle
20,S1,2.0,1.4112003998187186,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:35:45.577047+00:00,2026-08-08T00:35:45.627165+00:00,0.050124041736125946,1.6504376251250505,1.7005616668611765,1.6504800003021955,minimal synchronous verdict bundle
20,S1,10.0,3.9642854006281647,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:35:45.577047+00:00,2026-08-08T00:35:45.627165+00:00,0.050124041736125946,4.1353807910345495,4.185504832770675,4.135426625143737,minimal synchronous verdict bundle
20,S2,0.5,0.23548331234612713,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:36:00.556492+00:00,2026-08-08T00:36:03.005072+00:00,2.448597750160843,0.4914264576509595,2.9400242078118026,0.4914940418675542,minimal synchronous verdict bundle
20,S2,2.0,1.4268376895429147,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:36:00.556492+00:00,2026-08-08T00:36:03.005072+00:00,2.448597750160843,1.6176625830121338,4.066260333172977,1.6177100418135524,minimal synchronous verdict bundle
20,S2,10.0,4.7738373534044545,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:36:00.556492+00:00,2026-08-08T00:36:03.005072+00:00,2.448597750160843,5.050145749934018,7.498743500094861,5.050333791878074,minimal synchronous verdict bundle
20,S3,0.5,0.04574405483276184,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,21,2026-08-08T00:36:55.857404+00:00,2026-08-08T00:36:56.022245+00:00,0.1648424589075148,10.229829458054155,10.39467191696167,10.229902958031744,minimal synchronous verdict bundle
20,S3,2.0,1.1860578438600733,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,6,2026-08-08T00:36:55.857404+00:00,2026-08-08T00:36:56.022245+00:00,0.1648424589075148,11.478462875355035,11.64330533426255,11.478521291166544,minimal synchronous verdict bundle
20,S3,10.0,1.7487398476121263,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,2,2026-08-08T00:36:55.857404+00:00,2026-08-08T00:36:56.022245+00:00,0.1648424589075148,11.932065583299845,12.09690804220736,11.932109625078738,minimal synchronous verdict bundle
20,S4,0.5,0.002237275723668386,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:35:52.914381+00:00,2026-08-08T00:35:54.340140+00:00,1.4257863340899348,0.1661584577523172,1.591944791842252,0.16621924983337522,minimal synchronous verdict bundle
20,S4,2.0,1.273954689357335,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:35:52.914381+00:00,2026-08-08T00:35:54.340140+00:00,1.4257863340899348,1.5001347907818854,2.92592112487182,1.5001906249672174,minimal synchronous verdict bundle
20,S4,10.0,2.1293857129581295,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:35:52.914381+00:00,2026-08-08T00:35:54.340140+00:00,1.4257863340899348,2.3183964998461306,3.7441828339360654,2.3184517910704017,minimal synchronous verdict bundle
20,S5,0.5,0.28194915889446853,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:36:42.158157+00:00,2026-08-08T00:36:42.181310+00:00,0.023272291757166386,0.46891445806249976,0.49218674981966615,0.4689900828525424,minimal synchronous verdict bundle
20,S5,2.0,0.8441551353651686,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:36:42.158157+00:00,2026-08-08T00:36:42.181310+00:00,0.023272291757166386,1.0762084159068763,1.0994807076640427,1.076248416211456,minimal synchronous verdict bundle
20,S5,10.0,9.705449273848565,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:36:42.158157+00:00,2026-08-08T00:36:42.181310+00:00,0.023272291757166386,9.98079791618511,10.004070207942277,9.980869915802032,minimal synchronous verdict bundle
20,S6,0.5,0.40467653102451817,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:35:29.463338+00:00,2026-08-08T00:35:35.317179+00:00,5.853945625014603,0.9189740419387817,6.772919666953385,0.9190216669812799,minimal synchronous verdict bundle
20,S6,2.0,0.37228775922449775,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:35:29.463338+00:00,2026-08-08T00:35:35.317179+00:00,5.853945625014603,0.5557001670822501,6.409645792096853,0.5557675841264427,minimal synchronous verdict bundle
20,S6,10.0,0.4042688498180258,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:35:29.463338+00:00,2026-08-08T00:35:35.317179+00:00,5.853945625014603,0.7321241251192987,6.586069750133902,0.7322505838237703,minimal synchronous verdict bundle
20,S7,0.5,0.08754830296679772,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:36:11.842317+00:00,2026-08-08T00:36:11.891870+00:00,0.049561457708477974,0.2682728343643248,0.3178342920728028,0.26835900032892823,minimal synchronous verdict bundle
20,S7,2.0,0.379752220671828,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:36:11.842317+00:00,2026-08-08T00:36:11.891870+00:00,0.049561457708477974,0.5993734593503177,0.6489349170587957,0.5994179169647396,minimal synchronous verdict bundle
20,S7,10.0,1.9828239695129923,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:36:11.842317+00:00,2026-08-08T00:36:11.891870+00:00,0.049561457708477974,2.2360050422139466,2.2855664999224246,2.236052209045738,minimal synchronous verdict bundle
20,S8,0.5,0.12888780794329296,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:35:23.423791+00:00,2026-08-08T00:35:23.442425+00:00,0.018634958658367395,0.2887715003453195,0.3074064590036869,0.28881233325228095,minimal synchronous verdict bundle
20,S8,2.0,1.3084880612993224,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:35:23.423791+00:00,2026-08-08T00:35:23.442425+00:00,0.018634958658367395,1.548295000102371,1.5669299587607384,1.5483372081071138,minimal synchronous verdict bundle
20,S8,10.0,2.2841686271272232,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:35:23.423791+00:00,2026-08-08T00:35:23.442425+00:00,0.018634958658367395,2.4880063333548605,2.506641292013228,2.488051500171423,minimal synchronous verdict bundle
20,S9,0.5,0.13163076918971245,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:37:19.217772+00:00,2026-08-08T00:37:19.234201+00:00,0.016436292324215174,0.27158158272504807,0.28801787504926324,0.2716491660103202,minimal synchronous verdict bundle
20,S9,2.0,1.4854765499274862,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:37:19.217772+00:00,2026-08-08T00:37:19.234201+00:00,0.016436292324215174,1.643237415701151,1.659673708025366,1.6432778327725828,minimal synchronous verdict bundle
20,S9,10.0,0.43754004506441735,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:37:19.217772+00:00,2026-08-08T00:37:19.234201+00:00,0.016436292324215174,0.5792006249539554,0.5956369172781706,0.5792410406284034,minimal synchronous verdict bundle
